datetime_str,"coordinates (lat,lon)",model (name),model elevation (surface),utc_offset (hrs),temperature (degC),surface_solar_radiation (W/m^2),direct_normal_solar_radiation (W/m^2),surface_diffuse_solar_radiation (W/m^2)
6/12/22 7:00,"(40.015, -105.2705)",tmy,1655.0,-7,16.1,500,860,52
6/12/22 8:00,"(40.015, -105.2705)",tmy,1655.0,-7,18.3,682,910,63
6/12/22 9:00,"(40.015, -105.2705)",tmy,1655.0,-7,21.7,840,950,71
6/12/22 10:00,"(40.015, -105.2705)",tmy,1655.0,-7,23.9,763,682,147
6/12/22 11:00,"(40.015, -105.2705)",tmy,1655.0,-7,26.7,901,694,241
6/12/22 12:00,"(40.015, -105.2705)",tmy,1655.0,-7,20.0,426,168,266
6/12/22 13:00,"(40.015, -105.2705)",tmy,1655.0,-7,18.3,579,434,187
6/12/22 14:00,"(40.015, -105.2705)",tmy,1655.0,-7,20.6,677,443,317
6/12/22 15:00,"(40.015, -105.2705)",tmy,1655.0,-7,21.1,503,439,204
6/12/22 16:00,"(40.015, -105.2705)",tmy,1655.0,-7,21.1,403,496,144
6/12/22 17:00,"(40.015, -105.2705)",tmy,1655.0,-7,22.2,268,480,101
6/12/22 18:00,"(40.015, -105.2705)",tmy,1655.0,-7,20.6,65,73,53
6/12/22 19:00,"(40.015, -105.2705)",tmy,1655.0,-7,18.3,18,24,16
6/12/22 20:00,"(40.015, -105.2705)",tmy,1655.0,-7,16.7,0,0,0
6/12/22 21:00,"(40.015, -105.2705)",tmy,1655.0,-7,18.3,0,0,0
6/12/22 22:00,"(40.015, -105.2705)",tmy,1655.0,-7,15.0,0,0,0
6/12/22 23:00,"(40.015, -105.2705)",tmy,1655.0,-7,15.6,0,0,0
6/13/22 0:00,"(40.015, -105.2705)",tmy,1655.0,-7,15.0,0,0,0
6/13/22 1:00,"(40.015, -105.2705)",tmy,1655.0,-7,12.2,0,0,0
6/13/22 2:00,"(40.015, -105.2705)",tmy,1655.0,-7,10.6,0,0,0
6/13/22 3:00,"(40.015, -105.2705)",tmy,1655.0,-7,10.6,0,0,0
6/13/22 4:00,"(40.015, -105.2705)",tmy,1655.0,-7,9.4,11,23,9
6/13/22 5:00,"(40.015, -105.2705)",tmy,1655.0,-7,13.3,98,370,39
6/13/22 6:00,"(40.015, -105.2705)",tmy,1655.0,-7,14.4,281,639,62
6/13/22 7:00,"(40.015, -105.2705)",tmy,1655.0,-7,16.7,483,766,84
6/13/22 8:00,"(40.015, -105.2705)",tmy,1655.0,-7,18.9,665,829,101
6/13/22 9:00,"(40.015, -105.2705)",tmy,1655.0,-7,21.1,782,807,128
6/13/22 10:00,"(40.015, -105.2705)",tmy,1655.0,-7,24.4,897,855,125
6/13/22 11:00,"(40.015, -105.2705)",tmy,1655.0,-7,27.2,897,662,267
6/13/22 12:00,"(40.015, -105.2705)",tmy,1655.0,-7,28.9,910,748,198
6/13/22 13:00,"(40.015, -105.2705)",tmy,1655.0,-7,30.0,917,739,248
6/13/22 14:00,"(40.015, -105.2705)",tmy,1655.0,-7,28.9,747,571,283
6/13/22 15:00,"(40.015, -105.2705)",tmy,1655.0,-7,28.9,586,591,182
6/13/22 16:00,"(40.015, -105.2705)",tmy,1655.0,-7,28.9,292,224,174
6/13/22 17:00,"(40.015, -105.2705)",tmy,1655.0,-7,26.1,104,49,86
6/13/22 18:00,"(40.015, -105.2705)",tmy,1655.0,-7,24.4,71,16,68
6/13/22 19:00,"(40.015, -105.2705)",tmy,1655.0,-7,21.7,11,4,10
6/13/22 20:00,"(40.015, -105.2705)",tmy,1655.0,-7,22.8,0,0,0
6/13/22 21:00,"(40.015, -105.2705)",tmy,1655.0,-7,19.4,0,0,0
6/13/22 22:00,"(40.015, -105.2705)",tmy,1655.0,-7,17.8,0,0,0
6/13/22 23:00,"(40.015, -105.2705)",tmy,1655.0,-7,14.4,0,0,0
6/14/22 0:00,"(40.015, -105.2705)",tmy,1655.0,-7,13.9,0,0,0
6/14/22 1:00,"(40.015, -105.2705)",tmy,1655.0,-7,12.8,0,0,0
6/14/22 2:00,"(40.015, -105.2705)",tmy,1655.0,-7,12.2,0,0,0
6/14/22 3:00,"(40.015, -105.2705)",tmy,1655.0,-7,12.2,0,0,0
6/14/22 4:00,"(40.015, -105.2705)",tmy,1655.0,-7,12.2,15,10,14
6/14/22 5:00,"(40.015, -105.2705)",tmy,1655.0,-7,16.1,99,318,48
6/14/22 6:00,"(40.015, -105.2705)",tmy,1655.0,-7,17.2,231,410,90
6/14/22 7:00,"(40.015, -105.2705)",tmy,1655.0,-7,21.1,405,530,128
6/14/22 8:00,"(40.015, -105.2705)",tmy,1655.0,-7,23.3,628,668,173
6/14/22 9:00,"(40.015, -105.2705)",tmy,1655.0,-7,26.1,666,519,245
6/14/22 10:00,"(40.015, -105.2705)",tmy,1655.0,-7,28.3,943,808,214
6/14/22 11:00,"(40.015, -105.2705)",tmy,1655.0,-7,28.9,1003,884,163
6/14/22 12:00,"(40.015, -105.2705)",tmy,1655.0,-7,30.6,982,965,63
6/14/22 13:00,"(40.015, -105.2705)",tmy,1655.0,-7,30.0,910,802,185
6/14/22 14:00,"(40.015, -105.2705)",tmy,1655.0,-7,31.1,717,544,275
6/14/22 15:00,"(40.015, -105.2705)",tmy,1655.0,-7,28.9,519,500,177
6/14/22 16:00,"(40.015, -105.2705)",tmy,1655.0,-7,28.3,298,156,216
6/14/22 17:00,"(40.015, -105.2705)",tmy,1655.0,-7,27.8,222,342,103
6/14/22 18:00,"(40.015, -105.2705)",tmy,1655.0,-7,25.0,108,285,60
6/14/22 19:00,"(40.015, -105.2705)",tmy,1655.0,-7,20.6,17,54,11
6/14/22 20:00,"(40.015, -105.2705)",tmy,1655.0,-7,19.4,0,0,0
6/14/22 21:00,"(40.015, -105.2705)",tmy,1655.0,-7,15.6,0,0,0
6/14/22 22:00,"(40.015, -105.2705)",tmy,1655.0,-7,14.4,0,0,0
6/14/22 23:00,"(40.015, -105.2705)",tmy,1655.0,-7,15.6,0,0,0
6/15/22 0:00,"(40.015, -105.2705)",tmy,1655.0,-7,12.8,0,0,0
6/15/22 1:00,"(40.015, -105.2705)",tmy,1655.0,-7,11.7,0,0,0
6/15/22 2:00,"(40.015, -105.2705)",tmy,1655.0,-7,10.6,0,0,0
6/15/22 3:00,"(40.015, -105.2705)",tmy,1655.0,-7,10.6,0,0,0
6/15/22 4:00,"(40.015, -105.2705)",tmy,1655.0,-7,9.4,17,77,10
6/15/22 5:00,"(40.015, -105.2705)",tmy,1655.0,-7,12.8,109,492,30
6/15/22 6:00,"(40.015, -105.2705)",tmy,1655.0,-7,16.7,293,682,59
6/15/22 7:00,"(40.015, -105.2705)",tmy,1655.0,-7,18.9,459,734,76
6/15/22 8:00,"(40.015, -105.2705)",tmy,1655.0,-7,22.2,665,883,64
6/15/22 9:00,"(40.015, -105.2705)",tmy,1655.0,-7,23.9,854,976,63
6/15/22 10:00,"(40.015, -105.2705)",tmy,1655.0,-7,25.0,950,979,66
6/15/22 11:00,"(40.015, -105.2705)",tmy,1655.0,-7,24.4,728,487,264
6/15/22 12:00,"(40.015, -105.2705)",tmy,1655.0,-7,26.7,934,795,177
6/15/22 13:00,"(40.015, -105.2705)",tmy,1655.0,-7,26.7,849,701,215
6/15/22 14:00,"(40.015, -105.2705)",tmy,1655.0,-7,28.9,645,451,278
6/15/22 15:00,"(40.015, -105.2705)",tmy,1655.0,-7,28.9,540,484,209
6/15/22 16:00,"(40.015, -105.2705)",tmy,1655.0,-7,27.2,471,732,85
6/15/22 17:00,"(40.015, -105.2705)",tmy,1655.0,-7,26.1,295,750,33
6/15/22 18:00,"(40.015, -105.2705)",tmy,1655.0,-7,23.9,124,606,23
6/15/22 19:00,"(40.015, -105.2705)",tmy,1655.0,-7,20.6,20,118,8
6/15/22 20:00,"(40.015, -105.2705)",tmy,1655.0,-7,17.2,0,0,0
6/15/22 21:00,"(40.015, -105.2705)",tmy,1655.0,-7,15.0,0,0,0
6/15/22 22:00,"(40.015, -105.2705)",tmy,1655.0,-7,11.1,0,0,0
6/15/22 23:00,"(40.015, -105.2705)",tmy,1655.0,-7,11.1,0,0,0
6/16/22 0:00,"(40.015, -105.2705)",tmy,1655.0,-7,11.1,0,0,0
6/16/22 1:00,"(40.015, -105.2705)",tmy,1655.0,-7,12.2,0,0,0
6/16/22 2:00,"(40.015, -105.2705)",tmy,1655.0,-7,11.7,0,0,0
6/16/22 3:00,"(40.015, -105.2705)",tmy,1655.0,-7,10.6,0,0,0
6/16/22 4:00,"(40.015, -105.2705)",tmy,1655.0,-7,11.7,13,16,11
6/16/22 5:00,"(40.015, -105.2705)",tmy,1655.0,-7,12.2,52,23,48
6/16/22 6:00,"(40.015, -105.2705)",tmy,1655.0,-7,14.4,182,191,116
6/16/22 7:00,"(40.015, -105.2705)",tmy,1655.0,-7,14.4,388,403,178
6/16/22 8:00,"(40.015, -105.2705)",tmy,1655.0,-7,15.6,411,144,313
6/16/22 9:00,"(40.015, -105.2705)",tmy,1655.0,-7,16.1,475,275,252
6/16/22 10:00,"(40.015, -105.2705)",tmy,1655.0,-7,17.2,472,224,270
6/16/22 11:00,"(40.015, -105.2705)",tmy,1655.0,-7,17.2,296,5,291
6/16/22 12:00,"(40.015, -105.2705)",tmy,1655.0,-7,18.3,543,177,375
6/16/22 13:00,"(40.015, -105.2705)",tmy,1655.0,-7,18.9,344,8,337
6/16/22 14:00,"(40.015, -105.2705)",tmy,1655.0,-7,20.0,338,142,223
6/16/22 15:00,"(40.015, -105.2705)",tmy,1655.0,-7,20.0,512,395,241
6/16/22 16:00,"(40.015, -105.2705)",tmy,1655.0,-7,18.3,480,716,102
6/16/22 17:00,"(40.015, -105.2705)",tmy,1655.0,-7,16.1,284,516,103
6/16/22 18:00,"(40.015, -105.2705)",tmy,1655.0,-7,16.7,108,486,26
6/16/22 19:00,"(40.015, -105.2705)",tmy,1655.0,-7,13.3,12,12,11
6/16/22 20:00,"(40.015, -105.2705)",tmy,1655.0,-7,12.2,0,0,0
6/16/22 21:00,"(40.015, -105.2705)",tmy,1655.0,-7,9.4,0,0,0
6/16/22 22:00,"(40.015, -105.2705)",tmy,1655.0,-7,8.3,0,0,0
6/16/22 23:00,"(40.015, -105.2705)",tmy,1655.0,-7,8.3,0,0,0
6/17/22 0:00,"(40.015, -105.2705)",tmy,1655.0,-7,7.8,0,0,0
6/17/22 1:00,"(40.015, -105.2705)",tmy,1655.0,-7,6.7,0,0,0
6/17/22 2:00,"(40.015, -105.2705)",tmy,1655.0,-7,5.6,0,0,0
6/17/22 3:00,"(40.015, -105.2705)",tmy,1655.0,-7,5.6,0,0,0
6/17/22 4:00,"(40.015, -105.2705)",tmy,1655.0,-7,5.6,9,5,8
6/17/22 5:00,"(40.015, -105.2705)",tmy,1655.0,-7,8.9,81,198,49
6/17/22 6:00,"(40.015, -105.2705)",tmy,1655.0,-7,12.8,260,526,79
6/17/22 7:00,"(40.015, -105.2705)",tmy,1655.0,-7,16.1,471,701,106
6/17/22 8:00,"(40.015, -105.2705)",tmy,1655.0,-7,17.8,667,793,128
6/17/22 9:00,"(40.015, -105.2705)",tmy,1655.0,-7,20.0,777,743,174
6/17/22 10:00,"(40.015, -105.2705)",tmy,1655.0,-7,21.7,759,469,335
6/17/22 11:00,"(40.015, -105.2705)",tmy,1655.0,-7,22.2,945,806,178
6/17/22 12:00,"(40.015, -105.2705)",tmy,1655.0,-7,22.2,1029,822,245
6/17/22 13:00,"(40.015, -105.2705)",tmy,1655.0,-7,23.3,919,814,181
6/17/22 14:00,"(40.015, -105.2705)",tmy,1655.0,-7,24.4,735,619,230
6/17/22 15:00,"(40.015, -105.2705)",tmy,1655.0,-7,23.3,624,591,218
6/17/22 16:00,"(40.015, -105.2705)",tmy,1655.0,-7,23.3,467,636,132
6/17/22 17:00,"(40.015, -105.2705)",tmy,1655.0,-7,22.8,247,423,98
6/17/22 18:00,"(40.015, -105.2705)",tmy,1655.0,-7,20.6,86,222,48
6/17/22 19:00,"(40.015, -105.2705)",tmy,1655.0,-7,17.8,12,2,12
6/17/22 20:00,"(40.015, -105.2705)",tmy,1655.0,-7,15.6,0,0,0
6/17/22 21:00,"(40.015, -105.2705)",tmy,1655.0,-7,14.4,0,0,0
6/17/22 22:00,"(40.015, -105.2705)",tmy,1655.0,-7,12.2,0,0,0
6/17/22 23:00,"(40.015, -105.2705)",tmy,1655.0,-7,12.2,0,0,0
6/18/22 0:00,"(40.015, -105.2705)",tmy,1655.0,-7,10.0,0,0,0
6/18/22 1:00,"(40.015, -105.2705)",tmy,1655.0,-7,10.0,0,0,0
6/18/22 2:00,"(40.015, -105.2705)",tmy,1655.0,-7,9.4,0,0,0
6/18/22 3:00,"(40.015, -105.2705)",tmy,1655.0,-7,8.9,0,0,0
6/18/22 4:00,"(40.015, -105.2705)",tmy,1655.0,-7,8.3,15,45,11
6/18/22 5:00,"(40.015, -105.2705)",tmy,1655.0,-7,12.2,79,282,34
6/18/22 6:00,"(40.015, -105.2705)",tmy,1655.0,-7,16.1,243,480,78
6/18/22 7:00,"(40.015, -105.2705)",tmy,1655.0,-7,18.9,486,722,111
6/18/22 8:00,"(40.015, -105.2705)",tmy,1655.0,-7,21.1,647,835,80
6/18/22 9:00,"(40.015, -105.2705)",tmy,1655.0,-7,22.8,788,813,129
6/18/22 10:00,"(40.015, -105.2705)",tmy,1655.0,-7,25.0,899,872,112
6/18/22 11:00,"(40.015, -105.2705)",tmy,1655.0,-7,25.6,945,935,55
6/18/22 12:00,"(40.015, -105.2705)",tmy,1655.0,-7,26.7,1010,976,80
6/18/22 13:00,"(40.015, -105.2705)",tmy,1655.0,-7,26.7,902,914,73
6/18/22 14:00,"(40.015, -105.2705)",tmy,1655.0,-7,27.2,810,928,52
6/18/22 15:00,"(40.015, -105.2705)",tmy,1655.0,-7,26.7,645,854,58
6/18/22 16:00,"(40.015, -105.2705)",tmy,1655.0,-7,26.7,453,646,111
6/18/22 17:00,"(40.015, -105.2705)",tmy,1655.0,-7,25.6,248,473,81
6/18/22 18:00,"(40.015, -105.2705)",tmy,1655.0,-7,23.9,100,383,35
6/18/22 19:00,"(40.015, -105.2705)",tmy,1655.0,-7,20.0,20,107,10
6/18/22 20:00,"(40.015, -105.2705)",tmy,1655.0,-7,17.8,0,0,0
6/18/22 21:00,"(40.015, -105.2705)",tmy,1655.0,-7,15.6,0,0,0
6/18/22 22:00,"(40.015, -105.2705)",tmy,1655.0,-7,15.0,0,0,0
6/18/22 23:00,"(40.015, -105.2705)",tmy,1655.0,-7,14.4,0,0,0
6/19/22 0:00,"(40.015, -105.2705)",tmy,1655.0,-7,12.8,0,0,0
6/19/22 1:00,"(40.015, -105.2705)",tmy,1655.0,-7,12.2,0,0,0
6/19/22 2:00,"(40.015, -105.2705)",tmy,1655.0,-7,11.1,0,0,0
6/19/22 3:00,"(40.015, -105.2705)",tmy,1655.0,-7,10.6,0,0,0
6/19/22 4:00,"(40.015, -105.2705)",tmy,1655.0,-7,11.7,17,91,8
6/19/22 5:00,"(40.015, -105.2705)",tmy,1655.0,-7,14.4,113,561,24
6/19/22 6:00,"(40.015, -105.2705)",tmy,1655.0,-7,16.7,302,777,36
6/19/22 7:00,"(40.015, -105.2705)",tmy,1655.0,-7,18.9,498,866,48
6/19/22 8:00,"(40.015, -105.2705)",tmy,1655.0,-7,21.1,688,927,59
6/19/22 9:00,"(40.015, -105.2705)",tmy,1655.0,-7,23.3,754,831,81
6/19/22 10:00,"(40.015, -105.2705)",tmy,1655.0,-7,25.6,890,926,54
6/19/22 11:00,"(40.015, -105.2705)",tmy,1655.0,-7,27.8,947,933,60
6/19/22 12:00,"(40.015, -105.2705)",tmy,1655.0,-7,28.9,946,931,58
6/19/22 13:00,"(40.015, -105.2705)",tmy,1655.0,-7,29.4,891,886,87
6/19/22 14:00,"(40.015, -105.2705)",tmy,1655.0,-7,30.6,848,864,143
6/19/22 15:00,"(40.015, -105.2705)",tmy,1655.0,-7,30.0,670,815,110
6/19/22 16:00,"(40.015, -105.2705)",tmy,1655.0,-7,30.0,517,762,113
6/19/22 17:00,"(40.015, -105.2705)",tmy,1655.0,-7,28.3,241,381,106
6/19/22 18:00,"(40.015, -105.2705)",tmy,1655.0,-7,26.1,59,66,48
6/19/22 19:00,"(40.015, -105.2705)",tmy,1655.0,-7,23.9,17,29,14
6/19/22 20:00,"(40.015, -105.2705)",tmy,1655.0,-7,21.1,0,0,0
6/19/22 21:00,"(40.015, -105.2705)",tmy,1655.0,-7,19.4,0,0,0
6/19/22 22:00,"(40.015, -105.2705)",tmy,1655.0,-7,18.9,0,0,0
6/19/22 23:00,"(40.015, -105.2705)",tmy,1655.0,-7,15.6,0,0,0
6/20/22 0:00,"(40.015, -105.2705)",tmy,1655.0,-7,15.0,0,0,0
6/20/22 1:00,"(40.015, -105.2705)",tmy,1655.0,-7,13.9,0,0,0
6/20/22 2:00,"(40.015, -105.2705)",tmy,1655.0,-7,13.3,0,0,0
6/20/22 3:00,"(40.015, -105.2705)",tmy,1655.0,-7,12.8,0,0,0
6/20/22 4:00,"(40.015, -105.2705)",tmy,1655.0,-7,11.7,14,61,8
6/20/22 5:00,"(40.015, -105.2705)",tmy,1655.0,-7,13.9,107,497,28
6/20/22 6:00,"(40.015, -105.2705)",tmy,1655.0,-7,16.1,290,723,43
6/20/22 7:00,"(40.015, -105.2705)",tmy,1655.0,-7,17.8,491,827,62
6/20/22 8:00,"(40.015, -105.2705)",tmy,1655.0,-7,20.6,596,667,143
6/20/22 9:00,"(40.015, -105.2705)",tmy,1655.0,-7,22.8,775,871,70
6/20/22 10:00,"(40.015, -105.2705)",tmy,1655.0,-7,26.7,642,539,155
6/20/22 11:00,"(40.015, -105.2705)",tmy,1655.0,-7,28.3,911,756,192
6/20/22 12:00,"(40.015, -105.2705)",tmy,1655.0,-7,28.9,774,552,247
6/20/22 13:00,"(40.015, -105.2705)",tmy,1655.0,-7,28.9,726,534,242
6/20/22 14:00,"(40.015, -105.2705)",tmy,1655.0,-7,28.9,629,503,218
6/20/22 15:00,"(40.015, -105.2705)",tmy,1655.0,-7,26.7,629,709,141
6/20/22 16:00,"(40.015, -105.2705)",tmy,1655.0,-7,26.7,401,475,148
6/20/22 17:00,"(40.015, -105.2705)",tmy,1655.0,-7,23.9,123,100,87
6/20/22 18:00,"(40.015, -105.2705)",tmy,1655.0,-7,23.3,99,167,70
6/20/22 19:00,"(40.015, -105.2705)",tmy,1655.0,-7,21.1,16,10,15
6/20/22 20:00,"(40.015, -105.2705)",tmy,1655.0,-7,18.3,0,0,0
6/20/22 21:00,"(40.015, -105.2705)",tmy,1655.0,-7,17.8,0,0,0
6/20/22 22:00,"(40.015, -105.2705)",tmy,1655.0,-7,16.1,0,0,0
6/20/22 23:00,"(40.015, -105.2705)",tmy,1655.0,-7,14.4,0,0,0
6/21/22 0:00,"(40.015, -105.2705)",tmy,1655.0,-7,13.9,0,0,0
6/21/22 1:00,"(40.015, -105.2705)",tmy,1655.0,-7,12.2,0,0,0
6/21/22 2:00,"(40.015, -105.2705)",tmy,1655.0,-7,11.7,0,0,0
6/21/22 3:00,"(40.015, -105.2705)",tmy,1655.0,-7,11.7,0,0,0
6/21/22 4:00,"(40.015, -105.2705)",tmy,1655.0,-7,11.1,11,44,7
6/21/22 5:00,"(40.015, -105.2705)",tmy,1655.0,-7,14.4,86,273,43
6/21/22 6:00,"(40.015, -105.2705)",tmy,1655.0,-7,17.2,287,710,45
6/21/22 7:00,"(40.015, -105.2705)",tmy,1655.0,-7,20.0,488,823,60
6/21/22 8:00,"(40.015, -105.2705)",tmy,1655.0,-7,21.7,671,881,73
6/21/22 9:00,"(40.015, -105.2705)",tmy,1655.0,-7,24.4,831,925,82
6/21/22 10:00,"(40.015, -105.2705)",tmy,1655.0,-7,25.0,834,779,131
6/21/22 11:00,"(40.015, -105.2705)",tmy,1655.0,-7,27.2,963,853,152
6/21/22 12:00,"(40.015, -105.2705)",tmy,1655.0,-7,27.8,978,866,152
6/21/22 13:00,"(40.015, -105.2705)",tmy,1655.0,-7,28.3,971,920,136
6/21/22 14:00,"(40.015, -105.2705)",tmy,1655.0,-7,26.7,523,341,245
6/21/22 15:00,"(40.015, -105.2705)",tmy,1655.0,-7,27.8,573,525,210
6/21/22 16:00,"(40.015, -105.2705)",tmy,1655.0,-7,25.0,248,232,125
6/21/22 17:00,"(40.015, -105.2705)",tmy,1655.0,-7,23.9,229,292,125
6/21/22 18:00,"(40.015, -105.2705)",tmy,1655.0,-7,23.3,70,92,54
6/21/22 19:00,"(40.015, -105.2705)",tmy,1655.0,-7,20.6,17,38,13
6/21/22 20:00,"(40.015, -105.2705)",tmy,1655.0,-7,19.4,0,0,0
6/21/22 21:00,"(40.015, -105.2705)",tmy,1655.0,-7,19.4,0,0,0
6/21/22 22:00,"(40.015, -105.2705)",tmy,1655.0,-7,18.3,0,0,0
6/21/22 23:00,"(40.015, -105.2705)",tmy,1655.0,-7,17.2,0,0,0
6/22/22 0:00,"(40.015, -105.2705)",tmy,1655.0,-7,15.6,0,0,0
6/22/22 1:00,"(40.015, -105.2705)",tmy,1655.0,-7,13.9,0,0,0
6/22/22 2:00,"(40.015, -105.2705)",tmy,1655.0,-7,13.3,0,0,0
6/22/22 3:00,"(40.015, -105.2705)",tmy,1655.0,-7,13.3,0,0,0
6/22/22 4:00,"(40.015, -105.2705)",tmy,1655.0,-7,12.2,8,3,7
6/22/22 5:00,"(40.015, -105.2705)",tmy,1655.0,-7,15.6,73,42,66
6/22/22 6:00,"(40.015, -105.2705)",tmy,1655.0,-7,17.8,242,304,138
6/22/22 7:00,"(40.015, -105.2705)",tmy,1655.0,-7,21.1,449,541,169
6/22/22 8:00,"(40.015, -105.2705)",tmy,1655.0,-7,23.3,580,531,220
6/22/22 9:00,"(40.015, -105.2705)",tmy,1655.0,-7,23.3,604,400,280
6/22/22 10:00,"(40.015, -105.2705)",tmy,1655.0,-7,17.8,847,649,262
6/22/22 11:00,"(40.015, -105.2705)",tmy,1655.0,-7,25.0,866,510,380
6/22/22 12:00,"(40.015, -105.2705)",tmy,1655.0,-7,22.8,719,356,379
6/22/22 13:00,"(40.015, -105.2705)",tmy,1655.0,-7,26.1,857,688,232
6/22/22 14:00,"(40.015, -105.2705)",tmy,1655.0,-7,25.6,666,489,266
6/22/22 15:00,"(40.015, -105.2705)",tmy,1655.0,-7,22.8,534,362,284
6/22/22 16:00,"(40.015, -105.2705)",tmy,1655.0,-7,23.3,215,67,180
6/22/22 17:00,"(40.015, -105.2705)",tmy,1655.0,-7,22.2,179,98,144
6/22/22 18:00,"(40.015, -105.2705)",tmy,1655.0,-7,20.0,74,40,67
6/22/22 19:00,"(40.015, -105.2705)",tmy,1655.0,-7,21.1,4,1,4
6/22/22 20:00,"(40.015, -105.2705)",tmy,1655.0,-7,18.9,0,0,0
6/22/22 21:00,"(40.015, -105.2705)",tmy,1655.0,-7,18.9,0,0,0
6/22/22 22:00,"(40.015, -105.2705)",tmy,1655.0,-7,18.3,0,0,0
6/22/22 23:00,"(40.015, -105.2705)",tmy,1655.0,-7,16.7,0,0,0
6/23/22 0:00,"(40.015, -105.2705)",tmy,1655.0,-7,16.1,0,0,0
6/23/22 1:00,"(40.015, -105.2705)",tmy,1655.0,-7,15.0,0,0,0
6/23/22 2:00,"(40.015, -105.2705)",tmy,1655.0,-7,14.4,0,0,0
6/23/22 3:00,"(40.015, -105.2705)",tmy,1655.0,-7,13.9,0,0,0
6/23/22 4:00,"(40.015, -105.2705)",tmy,1655.0,-7,12.2,7,14,6
6/23/22 5:00,"(40.015, -105.2705)",tmy,1655.0,-7,16.1,79,148,55
6/23/22 6:00,"(40.015, -105.2705)",tmy,1655.0,-7,19.4,238,381,108
6/23/22 7:00,"(40.015, -105.2705)",tmy,1655.0,-7,22.2,426,551,141
6/23/22 8:00,"(40.015, -105.2705)",tmy,1655.0,-7,26.1,636,701,161
6/23/22 9:00,"(40.015, -105.2705)",tmy,1655.0,-7,27.8,776,748,171
6/23/22 10:00,"(40.015, -105.2705)",tmy,1655.0,-7,28.9,920,879,128
6/23/22 11:00,"(40.015, -105.2705)",tmy,1655.0,-7,30.0,889,719,205
6/23/22 12:00,"(40.015, -105.2705)",tmy,1655.0,-7,30.6,926,737,223
6/23/22 13:00,"(40.015, -105.2705)",tmy,1655.0,-7,28.9,584,204,399
6/23/22 14:00,"(40.015, -105.2705)",tmy,1655.0,-7,25.6,218,77,155
6/23/22 15:00,"(40.015, -105.2705)",tmy,1655.0,-7,27.8,363,199,225
6/23/22 16:00,"(40.015, -105.2705)",tmy,1655.0,-7,27.2,281,189,180
6/23/22 17:00,"(40.015, -105.2705)",tmy,1655.0,-7,24.4,160,79,132
6/23/22 18:00,"(40.015, -105.2705)",tmy,1655.0,-7,21.1,63,103,46
6/23/22 19:00,"(40.015, -105.2705)",tmy,1655.0,-7,18.9,13,10,12
6/23/22 20:00,"(40.015, -105.2705)",tmy,1655.0,-7,17.2,0,0,0
6/23/22 21:00,"(40.015, -105.2705)",tmy,1655.0,-7,16.7,0,0,0
6/23/22 22:00,"(40.015, -105.2705)",tmy,1655.0,-7,16.7,0,0,0
6/23/22 23:00,"(40.015, -105.2705)",tmy,1655.0,-7,16.1,0,0,0
6/24/22 0:00,"(40.015, -105.2705)",tmy,1655.0,-7,12.8,0,0,0
6/24/22 1:00,"(40.015, -105.2705)",tmy,1655.0,-7,12.8,0,0,0
6/24/22 2:00,"(40.015, -105.2705)",tmy,1655.0,-7,11.7,0,0,0
6/24/22 3:00,"(40.015, -105.2705)",tmy,1655.0,-7,12.8,0,0,0
6/24/22 4:00,"(40.015, -105.2705)",tmy,1655.0,-7,12.8,9,21,7
6/24/22 5:00,"(40.015, -105.2705)",tmy,1655.0,-7,15.6,93,364,36
6/24/22 6:00,"(40.015, -105.2705)",tmy,1655.0,-7,18.9,269,604,64
6/24/22 7:00,"(40.015, -105.2705)",tmy,1655.0,-7,21.1,447,686,92
6/24/22 8:00,"(40.015, -105.2705)",tmy,1655.0,-7,23.9,590,632,163
6/24/22 9:00,"(40.015, -105.2705)",tmy,1655.0,-7,25.6,671,577,205
6/24/22 10:00,"(40.015, -105.2705)",tmy,1655.0,-7,26.1,878,715,233
6/24/22 11:00,"(40.015, -105.2705)",tmy,1655.0,-7,28.9,655,419,257
6/24/22 12:00,"(40.015, -105.2705)",tmy,1655.0,-7,29.4,703,337,381
6/24/22 13:00,"(40.015, -105.2705)",tmy,1655.0,-7,27.2,613,310,332
6/24/22 14:00,"(40.015, -105.2705)",tmy,1655.0,-7,27.8,389,157,261
6/24/22 15:00,"(40.015, -105.2705)",tmy,1655.0,-7,28.9,420,289,221
6/24/22 16:00,"(40.015, -105.2705)",tmy,1655.0,-7,26.1,358,346,174
6/24/22 17:00,"(40.015, -105.2705)",tmy,1655.0,-7,26.1,147,26,138
6/24/22 18:00,"(40.015, -105.2705)",tmy,1655.0,-7,25.6,70,74,57
6/24/22 19:00,"(40.015, -105.2705)",tmy,1655.0,-7,21.7,12,3,11
6/24/22 20:00,"(40.015, -105.2705)",tmy,1655.0,-7,22.2,0,0,0
6/24/22 21:00,"(40.015, -105.2705)",tmy,1655.0,-7,20.0,0,0,0
6/24/22 22:00,"(40.015, -105.2705)",tmy,1655.0,-7,18.3,0,0,0
6/24/22 23:00,"(40.015, -105.2705)",tmy,1655.0,-7,15.6,0,0,0
6/25/22 0:00,"(40.015, -105.2705)",tmy,1655.0,-7,13.9,0,0,0
6/25/22 1:00,"(40.015, -105.2705)",tmy,1655.0,-7,14.4,0,0,0
6/25/22 2:00,"(40.015, -105.2705)",tmy,1655.0,-7,15.0,0,0,0
